Product,"Price gross",Date
"Marine Diesel 50ppm","8694,00",2016-03-08
"Marine Diesel 50ppm","8794,00",2016-03-09
"Marine Diesel 50ppm","8794,00",2016-03-10
"Marine Diesel 50ppm","8794,00",2016-03-11
"Marine Diesel 50ppm","8894,00",2016-03-12
"Marine Diesel 50ppm","8894,00",2016-03-14
"Marine Diesel 50ppm","8794,00",2016-03-15
"Marine Diesel 50ppm","8714,00",2016-03-16
"Marine Diesel 50ppm","8714,00",2016-03-17
"Marine Diesel 50ppm","8794,00",2016-03-18
"Marine Diesel 50ppm","8894,00",2016-03-19
"Marine Diesel 50ppm","8894,00",2016-03-20
"Marine Diesel 50ppm","8894,00",2016-03-21
"Marine Diesel 50ppm","8894,00",2016-03-22
"Marine Diesel 50ppm","8894,00",2016-03-23
"Marine Diesel 50ppm","8894,00",2016-03-24
"Marine Diesel 50ppm","8794,00",2016-03-25
"Marine Diesel 50ppm","8794,00",2016-03-26
"Marine Diesel 50ppm","8794,00",2016-03-27
"Marine Diesel 50ppm","8794,00",2016-03-28
"Marine Diesel 50ppm","8794,00",2016-03-29
"Marine Diesel 50ppm","8794,00",2016-03-30
"Marine Diesel 50ppm","8694,00",2016-03-31
"Marine Diesel 50ppm","8694,00",2016-04-01
"Marine Diesel 50ppm","8694,00",2016-04-02
"Marine Diesel 50ppm","8694,00",2016-04-03
"Marine Diesel 50ppm","8694,00",2016-04-04
"Marine Diesel 50ppm","8594,00",2016-04-05
"Marine Diesel 50ppm","8554,00",2016-04-06
"Marine Diesel 50ppm","8494,00",2016-04-07
"Marine Diesel 50ppm","8554,00",2016-04-08
"Marine Diesel 50ppm","8554,00",2016-04-09
"Marine Diesel 50ppm","8554,00",2016-04-10
"Marine Diesel 50ppm","8554,00",2016-04-11
"Marine Diesel 50ppm","8694,00",2016-04-12
"Marine Diesel 50ppm","8774,00",2016-04-13
"Marine Diesel 50ppm","8874,00",2016-04-14
"Marine Diesel 50ppm","8874,00",2016-04-15
"Marine Diesel 50ppm","8914,00",2016-04-16
"Marine Diesel 50ppm","8914,00",2016-04-17
"Marine Diesel 50ppm","8914,00",2016-04-18
"Marine Diesel 50ppm","8814,00",2016-04-19
"Marine Diesel 50ppm","8814,00",2016-04-20
"Marine Diesel 50ppm","8814,00",2016-04-21
"Marine Diesel 50ppm","8864,00",2016-04-22
"Marine Diesel 50ppm","8914,00",2016-04-23
"Marine Diesel 50ppm","8914,00",2016-04-24
"Marine Diesel 50ppm","8914,00",2016-04-25
"Marine Diesel 50ppm","8914,00",2016-04-26
"Marine Diesel 50ppm","8914,00",2016-04-27
"Marine Diesel 50ppm","8944,00",2016-04-28
"Marine Diesel 50ppm","8974,00",2016-04-29
"Marine Diesel 50ppm","9074,00",2016-04-30
"Marine Diesel 50ppm","9074,00",2016-05-01
"Marine Diesel 50ppm","9074,00",2016-05-02
"Marine Diesel 50ppm","9014,00",2016-05-03
"Marine Diesel 50ppm","9014,00",2016-05-04
"Marine Diesel 50ppm","8864,00",2016-05-05
"Marine Diesel 50ppm","8864,00",2016-05-06
"Marine Diesel 50ppm","8914,00",2016-05-07
"Marine Diesel 50ppm","8914,00",2016-05-08
"Marine Diesel 50ppm","8914,00",2016-05-09
"Marine Diesel 50ppm","8914,00",2016-05-10
"Marine Diesel 50ppm","8874,00",2016-05-11
"Marine Diesel 50ppm","8914,00",2016-05-12
"Marine Diesel 50ppm","9014,00",2016-05-13
"Marine Diesel 50ppm","9014,00",2016-05-14
"Marine Diesel 50ppm","9014,00",2016-05-15
"Marine Diesel 50ppm","9014,00",2016-05-16
"Marine Diesel 50ppm","9014,00",2016-05-17
"Marine Diesel 50ppm","9214,00",2016-05-18
"Marine Diesel 50ppm","9214,00",2016-05-19
"Marine Diesel 50ppm","9274,00",2016-05-20
"Marine Diesel 50ppm","9274,00",2016-05-21
"Marine Diesel 50ppm","9274,00",2016-05-22
"Marine Diesel 50ppm","9274,00",2016-05-23
"Marine Diesel 50ppm","9244,00",2016-05-24
"Marine Diesel 50ppm","9244,00",2016-05-25
"Marine Diesel 50ppm","9314,00",2016-05-26
"Marine Diesel 50ppm","9384,00",2016-05-27
"Marine Diesel 50ppm","9384,00",2016-05-28
"Marine Diesel 50ppm","9384,00",2016-05-29
"Marine Diesel 50ppm","9384,00",2016-05-30
"Marine Diesel 50ppm","9384,00",2016-05-31
"Marine Diesel 50ppm","9384,00",2016-06-01
"Marine Diesel 50ppm","9384,00",2016-06-02
"Marine Diesel 50ppm","9324,00",2016-06-03
"Marine Diesel 50ppm","9374,00",2016-06-04
"Marine Diesel 50ppm","9374,00",2016-06-05
"Marine Diesel 50ppm","9374,00",2016-06-06
"Marine Diesel 50ppm","9314,00",2016-06-07
"Marine Diesel 50ppm","9314,00",2016-06-08
"Marine Diesel 50ppm","9314,00",2016-06-09
"Marine Diesel 50ppm","9474,00",2016-06-10
"Marine Diesel 50ppm","9474,00",2016-06-11
"Marine Diesel 50ppm","9474,00",2016-06-12
